model,stage,equation,n,intercept,x_prev,prev_active,history,restart,sigma,laplace_scale,bootstrap
bootstrap,0,activity,591,0.19885079679693884,1.1194041068517497,-0.47396790903292857,0.0,,,,27
bootstrap,0,positive,435,0.9611418226566951,0.48514029490152916,,0.0,0.6891492384372357,0.5765174139183655,0.4880929721254994,27
bootstrap,1-4,activity,2364,-0.26096354903995667,0.997648611640014,-0.6320348268892437,0.8458310107384515,,,,27
bootstrap,1-4,positive,1952,0.6999710711858627,0.39604546809261015,,0.27134386837709773,0.6987240992302295,0.6135145203119426,0.4992992418090936,27
bootstrap,5-7,activity,1773,-0.581515999007755,1.065591624749432,-1.1406897731740666,1.4513872492783297,,,,27
bootstrap,5-7,positive,1559,0.38889992105247984,0.36922812897435325,,0.3826280982904706,0.561565329229953,0.6068424539962053,0.49360111727234113,27
bootstrap,8-20,activity,7092,-1.201058476408662,0.9552845383678414,-0.5232590717691569,1.5552279463270469,,,,27
bootstrap,8-20,positive,6012,0.06999230836274484,0.4253844585207313,,0.46930905974117393,0.4971288462198153,0.5879206840080501,0.4698846190637014,27
bootstrap,0,activity,591,0.16989901424962395,1.0439026042000767,-0.2672057087733403,0.0,,,,28
bootstrap,0,positive,430,0.7893741051157083,0.561215597682629,,0.0,0.7957670131827472,0.5497494740237637,0.46771738813329156,28
bootstrap,1-4,activity,2364,-0.46752603728809017,0.7020846392887945,0.0677662465114731,0.6864317003895105,,,,28
bootstrap,1-4,positive,1841,0.851448571480478,0.3652852431914562,,0.2281193531864719,0.5296946031441456,0.6176956944122456,0.5020355739525301,28
bootstrap,5-7,activity,1773,-0.5986649561646373,1.02294227420219,-0.9696148356410003,1.2013804673009718,,,,28
bootstrap,5-7,positive,1482,0.5162967412339053,0.3466732650639508,,0.3456930426902148,0.5421913779349232,0.6116778250379,0.5019437411403991,28
bootstrap,8-20,activity,7092,-1.1241356495072032,0.9846606024022797,-0.5068000454234148,1.4809580510024971,,,,28
bootstrap,8-20,positive,5922,0.051456305851359074,0.45786763301821337,,0.44351874848456907,0.5460750056128265,0.5949363804615077,0.47407595930193286,28
bootstrap,0,activity,591,0.20701397186286008,0.9119495776991794,-0.09273966604279642,0.0,,,,29
bootstrap,0,positive,437,0.9310432312583299,0.48774929061915984,,0.0,0.6603366791630337,0.6061262426850789,0.5107721983910821,29
bootstrap,1-4,activity,2364,-0.3482740327479108,0.906857789270554,-0.27543945490293603,0.7981567032756524,,,,29
bootstrap,1-4,positive,1941,0.7468876640833917,0.40274035874118896,,0.24628476602660934,0.5965383962498334,0.608209055625407,0.49158866081684105,29
bootstrap,5-7,activity,1773,-0.6282439958277419,1.281940526280769,-1.3984309980251213,1.2428245667270479,,,,29
bootstrap,5-7,positive,1519,0.3421282029039203,0.370164885345767,,0.4158877804226989,0.6178410304519792,0.5931863222379244,0.48604038612043304,29
bootstrap,8-20,activity,7092,-1.1239328137469116,1.0670361243616358,-0.6353482224802374,1.4620708814454915,,,,29
bootstrap,8-20,positive,6012,0.03417231759426498,0.45751487443571137,,0.4593449407596567,0.5748549886415918,0.5882331017031452,0.46866645651395816,29
bootstrap,0,activity,591,0.3908647009912394,0.6920114505037813,0.28626072086727267,0.0,,,,30
bootstrap,0,positive,452,0.8634673749605912,0.49664281963098234,,0.0,0.8436488672024297,0.6066564584866374,0.5162786054983239,30
bootstrap,1-4,activity,2364,-0.24349695379224046,0.722970741708258,-0.38629860799343607,1.0469986055978702,,,,30
bootstrap,1-4,positive,1965,0.7524896824820533,0.36516095304842305,,0.2644381439159672,0.5698545295851818,0.6099498765842575,0.4912804616517415,30
bootstrap,5-7,activity,1773,-0.5400196671884372,0.8665446913011015,-0.7376445080807583,1.279049107033997,,,,30
bootstrap,5-7,positive,1538,0.4203893445254352,0.3167148165928132,,0.41715623867696433,0.4714772426664822,0.6110448096045917,0.4989598683627054,30
bootstrap,8-20,activity,7092,-1.2147977685245672,0.887940085280428,-0.30519530388676874,1.4942487425403166,,,,30
bootstrap,8-20,positive,5996,0.05995342718367114,0.4439380834022419,,0.4553568621075249,0.5225559711178518,0.5980242743257822,0.47580884528933853,30
bootstrap,0,activity,591,0.19358466025105558,1.7889600172376618,-1.597014858628546,0.0,,,,31
bootstrap,0,positive,433,0.9726236793040935,0.43861095893538055,,0.0,0.6331803216396841,0.5767790030573292,0.4948798013522566,31
bootstrap,1-4,activity,2364,-0.35330913783323226,0.5637400349146434,0.13778095743459826,0.9014621713964369,,,,31
bootstrap,1-4,positive,1927,0.825198133172478,0.38408138250991547,,0.22174028193303158,0.6016936406516458,0.6244919013019709,0.511952079921459,31
bootstrap,5-7,activity,1773,-0.6634687890559079,1.1079589978646558,-1.1166608078383484,1.282259317383184,,,,31
bootstrap,5-7,positive,1522,0.2721996886407393,0.3817341688044153,,0.4302620370383295,0.6996949664078617,0.5872689675528424,0.47549599351812594,31
bootstrap,8-20,activity,7092,-1.144623293297728,1.00247394194951,-0.5644387123879198,1.5247917595370806,,,,31
bootstrap,8-20,positive,6022,0.049641603184147676,0.4365285722127183,,0.47473125332186733,0.4993625475982243,0.5918656376888218,0.4672424982408279,31
bootstrap,0,activity,591,0.08855356114615409,1.2830271009084167,-0.5517612843723195,0.0,,,,32
bootstrap,0,positive,431,0.9675822222634538,0.4755307653108035,,0.0,0.6419776307539372,0.5662955473173857,0.47557919744275384,32
bootstrap,1-4,activity,2364,-0.5120540085520446,0.657046568190741,0.03640025527131733,0.9483746683511884,,,,32
bootstrap,1-4,positive,1894,0.8178875393258488,0.390031488805032,,0.2243533330056628,0.5253391684646034,0.6038389794602109,0.4924923650744978,32
bootstrap,5-7,activity,1773,-0.7439843132875543,1.043971233557043,-1.0879154928105612,1.3847735187387877,,,,32
bootstrap,5-7,positive,1497,0.42253312152329947,0.3672638268543948,,0.38066096096036817,0.5021581213271892,0.5979130750369286,0.49086095685069236,32
bootstrap,8-20,activity,7092,-1.204778041290426,1.1499476909636006,-0.8129866947469999,1.6014075070894025,,,,32
bootstrap,8-20,positive,5983,-0.0028015510366089513,0.4291178130656851,,0.5029842621422883,0.5442656289634029,0.5817654930533909,0.46105261221052424,32
bootstrap,0,activity,591,3.957513383667788e-08,1.515669420171546,-0.7953461361041002,0.0,,,,33
bootstrap,0,positive,425,0.6880883177512668,0.599373582554802,,0.0,1.017432876517519,0.5978062243323048,0.5108051990149362,33
bootstrap,1-4,activity,2364,-0.38957950143055164,0.6803889486851395,0.171735294382887,0.7928355839556027,,,,33
bootstrap,1-4,positive,1923,0.7110543636908291,0.42011017430255343,,0.24455854459139537,0.6810618735328982,0.5960427807468147,0.4853997461722322,33
bootstrap,5-7,activity,1773,-0.4064997357806335,1.2003318553945792,-1.316896661423623,1.176965720857702,,,,33
bootstrap,5-7,positive,1530,0.2957913814689118,0.40701550577427825,,0.38573256912813675,0.7082639404583567,0.5939867766153167,0.4822727099175675,33
bootstrap,8-20,activity,7092,-0.9564989736754774,1.0762123936083003,-0.7264951809283525,1.4021544023456152,,,,33
bootstrap,8-20,positive,6069,0.07420483189079752,0.4713777574582089,,0.425154723083794,0.5532612737957816,0.5921264891139808,0.4676857842067248,33
bootstrap,0,activity,591,0.19022671990724582,1.102216812393975,-0.5270674194792956,0.0,,,,34
bootstrap,0,positive,429,0.8937531259206631,0.5022435900164534,,0.0,0.7160554879605148,0.5377803344004904,0.45684507326997,34
bootstrap,1-4,activity,2364,-0.2952308354997941,0.907302419500935,-0.5786122992659081,0.8204664954758002,,,,34
bootstrap,1-4,positive,1898,0.8568697538652028,0.37028043082428336,,0.21036213801108716,0.5281680847586226,0.6120165903483873,0.4990316225439758,34
bootstrap,5-7,activity,1773,-0.5614161902755317,0.9553679634501604,-0.9304584043887011,1.2114958869180719,,,,34
bootstrap,5-7,positive,1502,0.4629122291290213,0.36810016168555165,,0.34757835028931305,0.5254476646123186,0.6031694049358494,0.49320775870224853,34
bootstrap,8-20,activity,7092,-1.1048615462742966,1.0841034920312198,-0.6707554148257395,1.4437147664998293,,,,34
bootstrap,8-20,positive,5915,0.04288358021585015,0.42080482342629255,,0.49024982801975403,0.5070031459807801,0.5914470462456807,0.4696400899190255,34
bootstrap,0,activity,591,0.08777538147193986,0.8691947478114063,0.16956256982172874,0.0,,,,35
bootstrap,0,positive,430,1.0761517688211466,0.47125772228049345,,0.0,0.628903389254985,0.579862353116228,0.47586370790551424,35
bootstrap,1-4,activity,2364,-0.525939961919738,0.7697330998637243,0.2570218541255143,0.6666952126326035,,,,35
bootstrap,1-4,positive,1888,0.7805244140995262,0.3748553326592175,,0.26234262694600535,0.6132439511206569,0.6144676452339428,0.5032905906899293,35
bootstrap,5-7,activity,1773,-0.645925703822035,0.9562181228221104,-0.8325494761378014,1.2562245108670118,,,,35
bootstrap,5-7,positive,1508,0.28466176574065694,0.38699725023938036,,0.41710747265495374,0.8002824401759843,0.6133755514149437,0.5020287530796811,35
bootstrap,8-20,activity,7092,-1.1084207155247527,0.9703609156738037,-0.6015989541146858,1.5601570911753853,,,,35
bootstrap,8-20,positive,6041,0.07452822000029391,0.46542306593743726,,0.4292545655185566,0.5617142313327897,0.5979684812698512,0.4746207828271801,35
bootstrap,0,activity,591,0.09873470378102445,2.0836400648884785,-1.9210884742310737,0.0,,,,36
bootstrap,0,positive,434,0.8359266884668558,0.5207031770784747,,0.0,0.7001124782765089,0.561102782901655,0.4748673499098854,36
bootstrap,1-4,activity,2364,-0.39654458137256876,0.6280335793794708,0.01800207946132022,0.8365016696440261,,,,36
bootstrap,1-4,positive,1897,0.7351733383618666,0.45001856435126236,,0.19821736460913342,0.696014101229893,0.6115526329510924,0.4986627656724115,36
bootstrap,5-7,activity,1773,-0.43483107224876316,0.9973131694394871,-1.0968782983081742,1.2891216137094303,,,,36
bootstrap,5-7,positive,1531,0.3707049493743422,0.35936950912748145,,0.40542969384376637,0.6041505393474504,0.5890052093516627,0.47615892347081745,36
bootstrap,8-20,activity,7092,-1.1102526028736275,1.1365512737200456,-0.8772264113717765,1.5680558501801367,,,,36
bootstrap,8-20,positive,6039,0.023335382007776184,0.4440197604233288,,0.474171833103654,0.5204844015780297,0.5928116941211289,0.47202375486760806,36
bootstrap,0,activity,591,0.2793139791354242,1.27495518536768,-1.0397125712973003,0.0,,,,37
bootstrap,0,positive,430,1.0964677202254953,0.4123386702107277,,0.0,0.6347163881114921,0.5658647298576179,0.4795538228382111,37
bootstrap,1-4,activity,2364,-0.24691973724065575,0.6471476572331943,0.05503104877099306,0.7354670598057365,,,,37
bootstrap,1-4,positive,1941,0.8912413523737202,0.33780643373330876,,0.23813684504083296,0.5107961876538045,0.6227950021305232,0.5057542760400391,37
bootstrap,5-7,activity,1773,-0.926670078219707,0.9525149143274111,-0.747211713724519,1.3487137960651425,,,,37
bootstrap,5-7,positive,1512,0.3868167962136956,0.3764868668046615,,0.37035721329945726,0.5672035551284063,0.6012697617337003,0.49228436084130445,37
bootstrap,8-20,activity,7092,-0.9756272341362531,1.179563535538678,-0.8346956945749495,1.3623477409639455,,,,37
bootstrap,8-20,positive,6011,0.08192933066313068,0.4417214977421999,,0.4518099258993291,0.48432443056630464,0.5842991163776297,0.46543402948876417,37
bootstrap,0,activity,591,0.11066531325405049,1.3966807437573703,-0.9495179365526586,0.0,,,,38
bootstrap,0,positive,432,1.0111957803348597,0.4397759113764629,,0.0,0.5197534078724042,0.581156255517448,0.49385826485594436,38
bootstrap,1-4,activity,2364,-0.46518360183505125,1.1598380784203512,-0.8033635116534037,0.8959944718512769,,,,38
bootstrap,1-4,positive,1914,0.8014347725134883,0.3659973385656653,,0.24394125299000002,0.49231265480813846,0.6124922470848131,0.501382940513075,38
bootstrap,5-7,activity,1773,-0.4723605246142657,1.1417276127260862,-1.3192318541318948,1.109984468248249,,,,38
bootstrap,5-7,positive,1484,0.424893276962541,0.37789038965294286,,0.3569189406140027,0.5156055243722488,0.6114580462554609,0.5058805585963124,38
bootstrap,8-20,activity,7092,-1.0773925237820496,1.0851414129467993,-0.5959509902946316,1.4513606184016676,,,,38
bootstrap,8-20,positive,6009,0.020955561247408605,0.47265929834613574,,0.4533550149513065,0.5599226171943372,0.5949890249756841,0.4725052165939332,38
bootstrap,0,activity,591,0.5495988594001173,1.0959074712048964,-0.8128021280537377,0.0,,,,39
bootstrap,0,positive,450,0.7902371805296485,0.5534628469460244,,0.0,0.8133349458442406,0.5708071519716096,0.47689865119094027,39
bootstrap,1-4,activity,2364,-0.3360231322588658,1.0150382561591116,-0.5850910708311555,0.8208151751521803,,,,39
bootstrap,1-4,positive,1939,0.7398972426756678,0.4146677999164971,,0.23623718706012434,0.5701852253036135,0.6022687540281293,0.48672987213126456,39
bootstrap,5-7,activity,1773,-0.6659017851613829,0.8855698223411178,-0.721565006734186,1.2285601843518057,,,,39
bootstrap,5-7,positive,1504,0.34779829486117064,0.4018314921113998,,0.366773467964124,0.6834299659255336,0.6171192625097052,0.5051764370580845,39
bootstrap,8-20,activity,7092,-1.0285330655520515,0.9787536975149227,-0.5637371397670004,1.4555919470365193,,,,39
bootstrap,8-20,positive,6031,0.038363127162063804,0.4457976126547343,,0.4735903351702744,0.5157327321666676,0.5852188559156606,0.46172050229641143,39
bootstrap,0,activity,591,0.01801851424397438,1.1405373756077326,-0.23834274281489135,0.0,,,,40
bootstrap,0,positive,429,0.6808492535896793,0.6018859376371518,,0.0,0.9526638315571206,0.5710503753642129,0.4874094269955473,40
bootstrap,1-4,activity,2364,-0.6024935074577236,1.066886355233527,-0.43796549396804796,0.8051084392252157,,,,40
bootstrap,1-4,positive,1867,0.8091318623764356,0.3806911447814053,,0.2522161623590147,0.5661538811186406,0.6136069891854871,0.4961619370457061,40
bootstrap,5-7,activity,1773,-0.6328579102605567,1.0380276033741556,-0.9724998722181112,1.2830262356368831,,,,40
bootstrap,5-7,positive,1507,0.35571111127173816,0.4097120823206116,,0.3667066563719142,0.6198159926580058,0.5887649191350592,0.48350041478067235,40
bootstrap,8-20,activity,7092,-1.0849700905816666,1.118316624091955,-0.7532942581928933,1.445827749198585,,,,40
bootstrap,8-20,positive,5943,0.017749957943726247,0.4806729905009062,,0.4458605407896684,0.5325221921897434,0.5819849522205628,0.46446328799565634,40
bootstrap,0,activity,591,0.4372137767989225,0.7326235038123734,-0.10938211899224767,0.0,,,,41
bootstrap,0,positive,442,0.7733659235604683,0.5770687320618301,,0.0,0.7757924750510329,0.563461207583899,0.4708960615784994,41
bootstrap,1-4,activity,2364,-0.18506891646254187,0.9738589691137316,-0.5477644482608688,0.6690497546942936,,,,41
bootstrap,1-4,positive,1934,0.8771524635582706,0.3534990826180492,,0.23624565827412983,0.535612873154327,0.6153678645195236,0.502572900623468,41
bootstrap,5-7,activity,1773,-0.8577324187835045,0.7811370128490123,-0.7987193025824959,1.5856336434570724,,,,41
bootstrap,5-7,positive,1519,0.3085615057348817,0.3871725503570605,,0.4022202852718087,0.6199243423570593,0.5969381697301409,0.4861904164188897,41
bootstrap,8-20,activity,7092,-1.120386354050207,0.9709894975765822,-0.6071612097135812,1.57202604794605,,,,41
bootstrap,8-20,positive,6049,0.030069329249601484,0.45575572400210207,,0.47034786544755686,0.539406688483422,0.5857486879805424,0.4626868590415971,41
bootstrap,0,activity,591,0.10981483586030438,1.6377369690799741,-1.119922957849342,0.0,,,,42
bootstrap,0,positive,429,0.7984013593834534,0.5452255592827641,,0.0,0.8364212740491875,0.5422859710091499,0.46530935645098753,42
bootstrap,1-4,activity,2364,-0.36641569013369757,0.5707235586808477,0.19665895513691115,0.8634254139764364,,,,42
bootstrap,1-4,positive,1920,0.8414727356833167,0.3865550872281296,,0.21368774223481146,0.5793201597951757,0.6112291687432236,0.5021881434180809,42
bootstrap,5-7,activity,1773,-0.48149747828082856,0.7655044089092398,-0.6529859394787313,1.2887519163642847,,,,42
bootstrap,5-7,positive,1532,0.43840455098509057,0.3317226994768113,,0.3944844269526679,0.47976283078854776,0.5845876008662891,0.4770084005007541,42
bootstrap,8-20,activity,7092,-1.0963040904518313,0.9620329366840262,-0.7037629732464585,1.5872818716614638,,,,42
bootstrap,8-20,positive,6003,0.05735806238246488,0.43511024137950194,,0.46959450782755535,0.512608867254312,0.5945773743299027,0.4724164379220249,42
bootstrap,0,activity,591,0.440967020528384,1.2555669827311415,-1.2515517969411019,0.0,,,,43
bootstrap,0,positive,436,0.9405371191864353,0.48303877775073184,,0.0,0.6542589077975148,0.5676490178980164,0.485183006852471,43
bootstrap,1-4,activity,2364,-0.425310209584866,0.6316957023973663,0.13908715264260468,0.8145948608370673,,,,43
bootstrap,1-4,positive,1913,0.7890252993012554,0.42177811489632566,,0.19614890437464005,0.5689723648648592,0.6123718455506073,0.5010700741696757,43
bootstrap,5-7,activity,1773,-0.5217248954062816,1.2894598493490996,-1.4035269807039867,1.1380381167113667,,,,43
bootstrap,5-7,positive,1513,0.30821411298702006,0.40371439210228127,,0.3980601554279749,0.6700509048088652,0.5887151019791307,0.48206014870380215,43
bootstrap,8-20,activity,7092,-1.2194973470602608,1.1061141018320395,-0.646873170037617,1.5063824443969518,,,,43
bootstrap,8-20,positive,5934,0.029851337562479263,0.4295685432835655,,0.49208491807901417,0.501268612385652,0.5805708143318712,0.46049130815487815,43
bootstrap,0,activity,591,0.28030190708124714,1.5643956305112512,-1.184382567987576,0.0,,,,44
bootstrap,0,positive,441,0.9691822981433595,0.47913592540891836,,0.0,0.6095146131684042,0.5733491423376244,0.4832902467968018,44
bootstrap,1-4,activity,2364,-0.3597144466604514,0.825037745094049,-0.14224593593475374,0.6937713462181341,,,,44
bootstrap,1-4,positive,1898,0.7910495606929167,0.37660359518066466,,0.25669607710745607,0.47580024575328445,0.6092011765046297,0.4977289581639325,44
bootstrap,5-7,activity,1773,-0.7250744868253005,0.7701167368348198,-0.5335542088261916,1.3707549389282991,,,,44
bootstrap,5-7,positive,1510,0.33809778145376324,0.41508988388566115,,0.3707876857939674,0.6232058341754165,0.5927275160415452,0.4873432259506466,44
bootstrap,8-20,activity,7092,-1.2061745474663264,0.9975530361605374,-0.4401516521497628,1.506106985359941,,,,44
bootstrap,8-20,positive,5954,0.030577481817727237,0.4623247842190631,,0.4488865994960831,0.6003670116443796,0.5893639315431219,0.4658812888682725,44
