rep,model,annual_ks_mean,cum_total_ks,cum_y5_ks,zero_years_ks,terminal_rank_abs_error,rank_curve_rmse,dropout_rmse,restart_rmse,increment_ks,gini_abs_error,top1_abs_error
237,SE-Hurdle-T5,0.06373378454596729,0.08967851099830795,0.06598984771573604,0.023688663282571912,0.06395229411318415,0.0996332664728304,0.018521529319260842,0.054612531000189465,0.05795262267343487,0.03827288964385417,0.008852758141899827
237,Hurdle-AR(5)-S-P,0.10530980581742004,0.07614213197969544,0.0727580372250423,0.18612521150592218,0.23611193857027768,0.2411839232592829,0.03423904243439766,0.07014553274512943,0.05862944162436545,0.04615322719217185,0.0024697943769878203
238,SE-Hurdle-S,0.06905164773185078,0.08460236886632826,0.05414551607445008,0.0676818950930626,0.06011289869264774,0.05443177519467768,0.01900018819003339,0.05873229225169501,0.05905245346869714,0.022879475895735635,0.007197332262412655
238,SE-Hurdle-T5,0.06953508983965836,0.08121827411167512,0.05922165820642978,0.02707275803722504,0.039073852067821435,0.07654779255902282,0.02047034999509083,0.06688346635410995,0.054568527918781695,0.042886799206228565,0.007681104864128437
238,Hurdle-AR(5)-S-P,0.1027314479091129,0.08121827411167512,0.047377326565143825,0.20642978003384094,0.1849883524382615,0.24323455625104765,0.03219329726616756,0.05675337729841657,0.06615905245346876,0.025669343648379084,0.005727560612275084
239,SE-Hurdle-S,0.06631214245427444,0.07106598984771574,0.04568527918781726,0.03722504230118443,0.03700184372364282,0.054897419347160935,0.018602887171391764,0.06954436037166352,0.05313028764805411,0.00022055317778518768,0.0029391660762138894
239,SE-Hurdle-T5,0.06647328982354364,0.05922165820642978,0.049069373942470386,0.021996615905245348,0.07943763665151826,0.08030247910507282,0.01755748527663579,0.07461280789597027,0.04915397631133672,0.0270231926021971,0.0049280586192304646
239,Hurdle-AR(5)-S-P,0.10909676899524615,0.08798646362098139,0.08121827411167512,0.19627749576988154,0.20066649110848195,0.20288101682477758,0.0307686077371102,0.0498336321874901,0.06235194585448395,0.042084723320277795,0.007684787669913089
240,SE-Hurdle-S,0.06921279510111997,0.10321489001692047,0.0727580372250423,0.0727580372250423,0.0047490822533637345,0.05666627814175003,0.02346652541880871,0.05528346386739269,0.055076142131979755,0.01769559484680766,0.0008895283874231358
240,SE-Hurdle-T5,0.06615099508500524,0.049069373942470386,0.03722504230118443,0.05414551607445008,0.14659042611591003,0.09978475452851594,0.019233034943875654,0.07282805886338493,0.05609137055837565,0.03103248467824582,0.007094476325017876
240,Hurdle-AR(5)-S-P,0.10579324792522762,0.08629441624365482,0.07614213197969544,0.1996615905245347,0.17580028233273481,0.2377220920366194,0.02586683928482773,0.05867645653474555,0.06539763113367175,0.05476627580992838,0.011149259534828967
241,SE-Hurdle-S,0.06486181613085167,0.09306260575296109,0.05414551607445008,0.05583756345177665,0.022669577812175074,0.037801707535285486,0.018175757009555406,0.05056033127140416,0.05524534686971233,0.01144796862467401,0.005015487864923784
241,SE-Hurdle-T5,0.0730803319635807,0.07614213197969544,0.050761421319796954,0.02707275803722504,0.09416163340274865,0.08488068462208638,0.022150244499996058,0.06476885703429258,0.05609137055837565,0.03725314735248875,0.0038562198587889507
241,Hurdle-AR(5)-S-P,0.11481750060430265,0.08967851099830795,0.06260575296108291,0.18781725888324874,0.1794974854809162,0.18566452691140545,0.031077747776607073,0.05443829609100545,0.06370558375634522,0.036613912310207275,0.006154409019101546
242,SE-Hurdle-S,0.06647328982354364,0.08460236886632826,0.050761421319796954,0.05245346869712352,0.031736968851743014,0.04253747427848228,0.02144334660214324,0.05957589320304922,0.055837563451776595,0.024973353200225257,0.007779889946297018
242,SE-Hurdle-T5,0.06043026347594876,0.07614213197969544,0.047377326565143825,0.043993231810490696,0.08516165956674426,0.07478808227888116,0.022867124367482793,0.05734772885292495,0.06218274111675126,0.018887064975990353,0.0072792439647628784
242,Hurdle-AR(5)-S-P,0.09137055837563453,0.06260575296108291,0.06260575296108291,0.17089678510998307,0.21318708517789667,0.18598993405244482,0.027251673573684746,0.06604023437922121,0.05761421319796961,0.034423443882355687,0.0035975678727147922
243,SE-Hurdle-S,0.06357263717669809,0.05414551607445008,0.04230118443316413,0.038917089678511,0.028615621445052364,0.05709274481597385,0.020872413801704327,0.049168659642650984,0.05203045685279195,0.023367316982390363,0.009057359435733235
243,SE-Hurdle-T5,0.07340262670211908,0.05752961082910321,0.04230118443316413,0.02707275803722504,0.0835807377285325,0.09393614601006792,0.017416210621295253,0.058322885325253385,0.054483925549915435,0.04057167924869742,0.008200934760317947
243,Hurdle-AR(5)-S-P,0.1016839900088631,0.06937394247038917,0.05414551607445008,0.18274111675126903,0.15257134265926553,0.17309590371947597,0.03201452807936367,0.06950199387091108,0.05820642978003382,0.03280154344177344,0.008368792437538478
244,SE-Hurdle-S,0.0686487793086778,0.0676818950930626,0.043993231810490696,0.047377326565143825,0.03370626087619946,0.061698821100976325,0.021950230927117967,0.08255323439349907,0.051945854483925635,0.02897619102458343,0.006149916048709458
244,SE-Hurdle-T5,0.061961163484006127,0.07445008460236886,0.04230118443316413,0.03553299492385787,0.067356230905669,0.06438144982270147,0.022952544337021798,0.052596785046834245,0.051269035532995,0.015152450340517376,0.003230354167930889
244,Hurdle-AR(5)-S-P,0.10901619531061153,0.0727580372250423,0.07106598984771574,0.18612521150592218,0.11652427899271409,0.15943937101102892,0.036359175118337014,0.051419519642785856,0.06184433164128594,0.02263268637036603,0.0013080191695823973
245,SE-Hurdle-S,0.06494238981548625,0.05922165820642978,0.05922165820642978,0.0338409475465313,0.04608049721450294,0.06908015959022769,0.0195277951086851,0.06540179619663307,0.05989847715736041,0.00815414145729143,0.0026208817440839596
245,SE-Hurdle-T5,0.08097655305777132,0.10152284263959391,0.05752961082910321,0.07106598984771574,0.06769818191664984,0.08859497443260184,0.022497843115065776,0.06549968287481284,0.06065989847715736,0.04110040989135938,0.008188464834726024
245,Hurdle-AR(5)-S-P,0.09145113206026911,0.043993231810490696,0.049069373942470386,0.1505922165820643,0.20198111312584088,0.20028485955284522,0.026499864609551532,0.050112912692637714,0.05972927241962778,0.030605373538132974,0.005444458745083133
246,SE-Hurdle-S,0.06365321086133269,0.06260575296108291,0.04230118443316413,0.04060913705583756,0.004829727326609273,0.06881935023358092,0.0226434202442161,0.06563062027218829,0.05600676818950928,0.027415192355116857,0.007686971197503029
246,SE-Hurdle-T5,0.06252517927644832,0.09475465313028765,0.07445008460236886,0.05922165820642978,0.07124557770420373,0.060300509812291334,0.014558507783663861,0.054473470274994086,0.058206429780033875,0.022328599469584265,0.008550289923785072
246,Hurdle-AR(5)-S-P,0.09274031101442269,0.05922165820642978,0.0727580372250423,0.18612521150592218,0.19470466121797808,0.19962876459419074,0.02575360299015953,0.06999960782442483,0.06252115059221658,0.02765621366640486,0.0050128438649639576
247,SE-Hurdle-S,0.06413665296914026,0.06598984771573604,0.038917089678511,0.047377326565143825,0.04043734104246044,0.05294699136957936,0.02647024286074615,0.06113750770585312,0.047123519458544816,0.028808671358372118,0.009784289659316776
247,SE-Hurdle-T5,0.06816533720087019,0.07106598984771574,0.050761421319796954,0.043993231810490696,0.1327988287728588,0.11477606210307628,0.02360263754663749,0.05124818813505333,0.05499153976311344,0.03987310595433535,0.004808538903126526
247,Hurdle-AR(5)-S-P,0.10748529530255418,0.08460236886632826,0.06429780033840947,0.17766497461928935,0.23281240966006356,0.23283137069421092,0.03537876205518202,0.054084818076228794,0.05719120135363798,0.045064683670418104,0.004600785398511435
248,SE-Hurdle-S,0.06373378454596729,0.06091370558375635,0.04230118443316413,0.030456852791878174,0.04168271753564598,0.05487567473347903,0.020038992476743928,0.06760288108514775,0.06175972927241957,0.015542337722269706,0.00523202272082033
248,SE-Hurdle-T5,0.07267746354040772,0.0829103214890017,0.07614213197969544,0.043993231810490696,0.08519278231379997,0.06362034884017075,0.020612275673046056,0.05851641789380703,0.05456852791878175,0.034145452997179415,0.010023605375632759
248,Hurdle-AR(5)-S-P,0.09483522681492226,0.05414551607445008,0.06598984771573604,0.15736040609137056,0.10265834816579143,0.19310933126790575,0.02754602769036199,0.04603145266409844,0.06446700507614211,0.011645589727046435,0.007818401456553443
249,SE-Hurdle-S,0.07001853194746596,0.09137055837563451,0.03722504230118443,0.03722504230118443,0.026893836672108068,0.05138782375355835,0.020722433146898988,0.06719695118919201,0.055245346869712386,0.029325297310614784,0.008978230193686626
249,SE-Hurdle-T5,0.06059141084521795,0.04230118443316413,0.04060913705583756,0.02707275803722504,0.0553655467487498,0.05605341349603801,0.01851934278539418,0.06197365761724114,0.04923857868020304,0.016810840799979465,0.0019883302597808045
249,Hurdle-AR(5)-S-P,0.08178228990411733,0.05245346869712352,0.038917089678511,0.16074450084602368,0.22172896498024336,0.22722007203192907,0.028015196394924065,0.051752985126619626,0.057191201353637866,0.025660157334020717,0.0018404268154530098
250,SE-Hurdle-S,0.06115542663766014,0.047377326565143825,0.06091370558375635,0.030456852791878174,0.03570166429698432,0.04462737959928847,0.021929070374019723,0.05066893428510319,0.052538071065989844,0.012875543130358102,0.008597876497810422
250,SE-Hurdle-T5,0.062444605591813716,0.06429780033840947,0.05245346869712352,0.03553299492385787,0.04911263184415299,0.08072853429400684,0.023138208059840685,0.06273486011390848,0.050169204737732676,0.021484739957172705,0.002717081351898659
250,Hurdle-AR(5)-S-P,0.10821045846426557,0.09137055837563451,0.06598984771573604,0.18781725888324874,0.11741245148418582,0.18843324286633004,0.034834805835664444,0.05392455982825911,0.06201353637901863,0.03443667288733204,0.003342891575090455
251,SE-Hurdle-S,0.06502296350012085,0.06091370558375635,0.050761421319796954,0.043993231810490696,0.010362544085035702,0.04432031686103636,0.023168650620410732,0.0508885495652009,0.06243654822335026,0.012599410642993414,0.0064908604509476
251,SE-Hurdle-T5,0.0682459108855048,0.08798646362098139,0.049069373942470386,0.047377326565143825,0.09571898543967032,0.09125008521278957,0.024337318862363972,0.08311608922064889,0.05465313028764801,0.04008515422767944,0.0077110082071376596
251,Hurdle-AR(5)-S-P,0.1025703005398437,0.0727580372250423,0.06091370558375635,0.1895093062605753,0.21944862939297513,0.1696912020218781,0.03407915402078006,0.05059700671599499,0.05642978003384097,0.026008250952739342,0.005022949489153161
252,SE-Hurdle-S,0.05914108452179519,0.0829103214890017,0.04230118443316413,0.05922165820642978,0.030357017345786524,0.046470478400265226,0.016110551785420483,0.07423719284321526,0.055837563451776595,0.013938716623907554,0.011602272696820917
252,SE-Hurdle-T5,0.06244460559181373,0.047377326565143825,0.05245346869712352,0.05922165820642978,0.11803470679206157,0.08256717798082037,0.01985778915794615,0.06560934522037269,0.060913705583756306,0.030022813593127584,0.007583132493615953
252,Hurdle-AR(5)-S-P,0.10208685843203609,0.07952622673434856,0.06598984771573604,0.18274111675126903,0.14413547438654206,0.2061187214849009,0.02430249030860727,0.05816677247954713,0.061928934010152314,0.04542203632911268,0.005243332400867294
253,SE-Hurdle-S,0.06647328982354361,0.07445008460236886,0.05922165820642978,0.05414551607445008,0.051022172827821205,0.047806915691041396,0.02302065052210315,0.08613538571683768,0.059898477157360464,0.013945984778954201,0.01011833080607747
253,SE-Hurdle-T5,0.06397550559987109,0.0676818950930626,0.049069373942470386,0.047377326565143825,0.10131312366030877,0.08564782631019908,0.015806409076857392,0.07777722166472607,0.057698815566835815,0.03617394994153722,0.005765246091574645
253,Hurdle-AR(5)-S-P,0.09008137942148095,0.05414551607445008,0.038917089678511,0.17089678510998307,0.11921791078404845,0.20047782410674755,0.02212814339170094,0.05385005232573237,0.05719120135363792,0.025354214713148915,0.0004475074460133857
254,SE-Hurdle-S,0.06534525823865926,0.07952622673434856,0.06260575296108291,0.0676818950930626,0.05116815105963066,0.03442083163580085,0.017788006312036125,0.06207057709265461,0.0565989847715736,0.014069538438439388,0.004385616713357736
254,SE-Hurdle-T5,0.061800016114736914,0.08798646362098139,0.049069373942470386,0.021996615905245348,0.09867318606377208,0.07206651678617268,0.02441653918428393,0.06753352988292745,0.054991539763113384,0.03459031808155727,0.012246181599197263
254,Hurdle-AR(5)-S-P,0.10015309000080572,0.08121827411167512,0.0676818950930626,0.18781725888324874,0.1653283141886438,0.16526264142686786,0.030207490393728158,0.06844062787372321,0.05736040609137061,0.028832430112389007,0.004248590820740271
255,SE-Hurdle-S,0.06937394247038918,0.06937394247038917,0.050761421319796954,0.05245346869712352,0.04494658325379869,0.06128622377077355,0.01674996465641428,0.06907945572468994,0.053722504230118484,0.0330334157861597,0.009058633039694307
255,SE-Hurdle-T5,0.06679558456208201,0.06260575296108291,0.06260575296108291,0.030456852791878174,0.05281601758893076,0.07258005214431221,0.02234198700881465,0.06244095275325361,0.05837563451776645,0.029124940032345448,0.0089044403557735
255,Hurdle-AR(5)-S-P,0.09926677946982514,0.0676818950930626,0.06260575296108291,0.18612521150592218,0.1748370212439485,0.20256765518227732,0.0275372224250196,0.08113595873200481,0.05795262267343482,0.041748883391260316,0.0051578353673849275
256,SE-Hurdle-S,0.06856820562404319,0.050761421319796954,0.04568527918781726,0.038917089678511,0.07029464407583821,0.06401541126493082,0.020086012046254837,0.07142060874941045,0.06269035532994921,0.011812341695374096,0.010097334223641875
256,SE-Hurdle-T5,0.06711787930062041,0.05583756345177665,0.047377326565143825,0.038917089678511,0.050807959775345246,0.0768694801359345,0.022790160076392767,0.06470726816688917,0.058883248730964455,0.03205472976668183,0.009013922964594516
256,Hurdle-AR(5)-S-P,0.10861332688743856,0.09137055837563451,0.09983079526226735,0.1844331641285956,0.20386760400783885,0.21751841410722336,0.03354365827955787,0.0497422019463289,0.05947546531302872,0.03485611275072126,0.007620781107794634
257,SE-Hurdle-S,0.07146885827088871,0.050761421319796954,0.043993231810490696,0.049069373942470386,0.05014317775577792,0.0582657519889818,0.02361466485090992,0.05600990405287317,0.05499153976311333,0.030506010253092408,0.0076899902002250525
257,SE-Hurdle-T5,0.06607042140037063,0.06091370558375635,0.043993231810490696,0.032148900169204735,0.016912127526206244,0.05166946780291682,0.018814916460495854,0.046357837145038557,0.055752961082910335,0.0207815805023035,0.010167162471224199
257,Hurdle-AR(5)-S-P,0.09572153734590284,0.07952622673434856,0.04060913705583756,0.18104906937394247,0.17332326638821205,0.2251082899713565,0.026429412093385757,0.03785377166341612,0.057021996615905235,0.05302024462954724,0.0007695526417949641
258,SE-Hurdle-S,0.06905164773185078,0.06598984771573604,0.04568527918781726,0.038917089678511,0.005143151182814554,0.04232376079040914,0.018650870971824992,0.05637362439515717,0.05456852791878175,0.0347140074574967,0.009213685617155729
258,SE-Hurdle-T5,0.07163000564015791,0.05245346869712352,0.032148900169204735,0.03722504230118443,0.06821978053409736,0.08259072584197615,0.019975687793628648,0.05554907361886732,0.05194585448392558,0.03725457421265249,0.007226573340847718
258,Hurdle-AR(5)-S-P,0.09926677946982514,0.06598984771573604,0.05922165820642978,0.1844331641285956,0.1632625467991927,0.1810534310371375,0.027606453630377833,0.04745401766710542,0.05752961082910324,0.028608529647869974,0.005604842226491373
259,SE-Hurdle-S,0.06985738457819675,0.0676818950930626,0.05414551607445008,0.03722504230118443,0.03231761835064201,0.03864131275427628,0.019519092557057256,0.06367535208786435,0.05744500846023687,0.015953397980013995,0.0015334768526104464
259,SE-Hurdle-T5,0.06470066876158247,0.05583756345177665,0.04230118443316413,0.049069373942470386,0.0894937835028018,0.07221616725873307,0.024071890351282557,0.07465942026528413,0.05016920473773262,0.023251977768685594,0.002035904398232015
259,Hurdle-AR(5)-S-P,0.1107888163725727,0.07106598984771574,0.08121827411167512,0.19120135363790186,0.16392602129696304,0.19699184878337092,0.03462459182422767,0.06343176728976187,0.06514382402707275,0.01903931385348162,0.00939892263630352
260,SE-Hurdle-S,0.06703730561598582,0.04568527918781726,0.04060913705583756,0.0338409475465313,0.00905920884917144,0.03717985330037594,0.021462475812491794,0.052646248437961986,0.056260575296108284,0.00571483669866768,0.0009043315484776951
260,SE-Hurdle-T5,0.06196116348400612,0.06260575296108291,0.04230118443316413,0.032148900169204735,0.06921779346384921,0.05091843851363875,0.023953543704864085,0.07916992156816158,0.05744500846023687,0.015574092782443927,0.0028392732132823534
260,Hurdle-AR(5)-S-P,0.10772701635645798,0.09137055837563451,0.04060913705583756,0.16074450084602368,0.1620391869454787,0.19483600820869934,0.03187495919832157,0.06263416108627909,0.05829103214890019,0.04470886540551344,0.004125184758829739
261,SE-Hurdle-S,0.07308033196358069,0.07106598984771574,0.049069373942470386,0.047377326565143825,0.020355516433992193,0.04804987755377092,0.023224359359585035,0.07076422840479177,0.05109983079526226,0.02121462485874176,0.0008826416085610939
261,SE-Hurdle-T5,0.06397550559987109,0.03722504230118443,0.043993231810490696,0.04230118443316413,0.04295817708630978,0.056453940842579826,0.022352199338182305,0.07425928606885679,0.05693739424703892,0.008252061585159565,0.0038108362985358815
261,Hurdle-AR(5)-S-P,0.09789702683103699,0.06937394247038917,0.06091370558375635,0.155668358714044,0.18242365000528887,0.2126291569103306,0.025071053227643646,0.056939996751330955,0.06108291032148905,0.0439748797561349,0.0010964581480505733
262,SE-Hurdle-S,0.06486181613085165,0.07445008460236886,0.06429780033840947,0.030456852791878174,0.030293359465142528,0.04211851938977284,0.01953614773845297,0.0693301631470076,0.0626057529610829,0.024153813543140057,0.009664492570004811
262,SE-Hurdle-T5,0.061236000322294745,0.05922165820642978,0.04568527918781726,0.047377326565143825,0.05018099808235388,0.06884664273508836,0.019940621204041557,0.03660673099571692,0.05719120135363792,0.02890069712839277,0.01277698292188749
262,Hurdle-AR(5)-S-P,0.08919506889050036,0.06429780033840947,0.05752961082910321,0.1658206429780034,0.16759061920252444,0.1880956023040284,0.025058134388405123,0.06635872785059252,0.053976311336717375,0.032674108755833986,0.0020083343509746665
263,SE-Hurdle-S,0.058577068729353,0.06429780033840947,0.05583756345177665,0.028764805414551606,0.060175879653551895,0.055094349148770934,0.017341329029612565,0.07557858259530711,0.05372250423011843,0.020783485533141022,0.00890149389659877
263,SE-Hurdle-T5,0.06784304246233182,0.05583756345177665,0.050761421319796954,0.02030456852791878,0.02801671581886958,0.04841649541482977,0.023183423682472535,0.06007158900138544,0.05016920473773273,0.01717444972618587,0.004542778013929917
263,Hurdle-AR(5)-S-P,0.09886391104665217,0.08121827411167512,0.038917089678511,0.19120135363790186,0.17242287643361565,0.21856262454828124,0.028948819455363723,0.05602463852045881,0.05989847715736041,0.042902206953836286,0.0027049949814214325
264,SE-Hurdle-S,0.07187172669406172,0.07445008460236886,0.06598984771573604,0.07106598984771574,0.028670359197203232,0.06241643452247866,0.018641058642384578,0.06501366363801271,0.05439932318104912,0.02876236750282346,0.005028895320642435
264,SE-Hurdle-T5,0.05809362662154541,0.0727580372250423,0.05414551607445008,0.030456852791878174,0.006099344632982062,0.04841296692469955,0.018446037438127682,0.06881561105159024,0.05761421319796961,2.5712236370045716e-05,0.006112378425253362
264,Hurdle-AR(5)-S-P,0.11127225848038032,0.09983079526226735,0.05752961082910321,0.19458544839255498,0.19025554450661966,0.1767101173788153,0.030252823926910945,0.059491404055936094,0.060236886632825726,0.03691953261338665,0.0003829323463798509
265,SE-Hurdle-S,0.06816533720087019,0.043993231810490696,0.043993231810490696,0.025380710659898477,0.04831477423101277,0.06302897733208998,0.021604564334925448,0.048932662846908,0.05473773265651438,0.031772593760624857,0.011343681207882358
265,SE-Hurdle-T5,0.06719845298525501,0.08798646362098139,0.047377326565143825,0.032148900169204735,0.09137194836381635,0.09436385626714928,0.021773161210468215,0.06979024109347191,0.05050761421319794,0.042907843318198635,0.007656286669920513
265,Hurdle-AR(5)-S-P,0.10160341632422851,0.07445008460236886,0.049069373942470386,0.16412859560067683,0.12572280261381996,0.17262019288956595,0.02867528939638496,0.086665135174762,0.06032148900169204,0.044137923095113385,0.006074246192083972
266,SE-Hurdle-S,0.05922165820642977,0.0676818950930626,0.06091370558375635,0.04230118443316413,0.017778472530631334,0.043180635917601885,0.021403858674426093,0.05968560754856854,0.055922165820642966,0.0041229281333403645,0.00013205716765225112
266,SE-Hurdle-T5,0.08830875835951978,0.1218274111675127,0.05922165820642978,0.0829103214890017,0.07328596868485027,0.09029540939862742,0.02751840680081742,0.0635154299573393,0.05905245346869714,0.04715820162264528,0.005977690685438138
266,Hurdle-AR(5)-S-P,0.11594553218918699,0.07952622673434856,0.05752961082910321,0.19796954314720813,0.12932144444932808,0.16816404576341737,0.03595935102485847,0.05004416177844395,0.060236886632825726,0.03108451304959614,0.006206611635365213
267,SE-Hurdle-S,0.06526468455402466,0.047377326565143825,0.047377326565143825,0.05414551607445008,0.036594394110105455,0.04174461522695173,0.016795959567738362,0.08037435695313143,0.06429780033840954,0.005939571108325992,0.007873211327950082
267,SE-Hurdle-T5,0.06993795826283136,0.08967851099830795,0.06429780033840947,0.06091370558375635,0.02103603505599308,0.07253444309299328,0.01917195064630685,0.03880860974168921,0.0522842639593909,0.02254358786387134,0.002172071514158172
267,Hurdle-AR(5)-S-P,0.10853275320280395,0.09983079526226735,0.09306260575296109,0.2233502538071066,0.14599320098077476,0.19298708026032224,0.03346503375260888,0.05304739641482132,0.061505922165820626,0.04649171996293233,0.0006191531762492278
268,SE-Hurdle-S,0.07106598984771574,0.05922165820642978,0.04230118443316413,0.05245346869712352,0.015124624746011062,0.05458085741829445,0.02192890917076239,0.05803780761417701,0.056937394247038975,0.029835248848398555,0.004643360820990351
268,SE-Hurdle-T5,0.06147772137619854,0.07952622673434856,0.03553299492385787,0.023688663282571912,0.05001514195458448,0.042598257590150054,0.023185721133953906,0.06993344325709494,0.05126903553299489,0.023155541380010913,0.0015298382955929793
268,Hurdle-AR(5)-S-P,0.10482636370961246,0.07106598984771574,0.06937394247038917,0.19796954314720813,0.1671471500563108,0.21558867350911204,0.037338921138509826,0.03725359802154766,0.06192893401015226,0.02487358835104808,0.004872614314029425
269,SE-Hurdle-S,0.06486181613085165,0.05583756345177665,0.028764805414551606,0.04230118443316413,0.014177680663162218,0.05020352313679201,0.01726842706391288,0.07778949558384758,0.057783417935702186,0.020578783207092,0.009463468953630642
269,SE-Hurdle-T5,0.06727902666988961,0.050761421319796954,0.05583756345177665,0.05922165820642978,0.020656445810727342,0.05480710139714745,0.020396108178453137,0.062342402197749065,0.06480541455160743,0.0012611389090445568,0.005035990577094515
269,Hurdle-AR(5)-S-P,0.10764644267182338,0.07952622673434856,0.077834179357022,0.1844331641285956,0.17688976836478168,0.22119897849721737,0.03313327898906675,0.06783212923978645,0.05922165820642977,0.03770908313136939,0.006604374202935956
270,SE-Hurdle-S,0.06937394247038917,0.049069373942470386,0.04568527918781726,0.04060913705583756,0.03418668396615793,0.05919401779578179,0.016101089874123137,0.05622572716162898,0.04974619289340099,0.025580294046227026,0.005395369707815095
270,SE-Hurdle-T5,0.05914108452179517,0.08460236886632826,0.04060913705583756,0.05583756345177665,0.07292613432079442,0.07894692177717791,0.02406028236956434,0.0662855723616108,0.054653130287648066,0.020230216609341045,0.003123394798386192
270,Hurdle-AR(5)-S-P,0.11795987430505199,0.09813874788494077,0.0829103214890017,0.22165820642978004,0.24924202865383838,0.25144528620333806,0.03674769266797798,0.06443087979290957,0.06582064297800339,0.03705335417950084,0.0009194212785908207
271,SE-Hurdle-S,0.06083313189912174,0.049069373942470386,0.047377326565143825,0.04568527918781726,0.01755509561599064,0.04177279418697703,0.018076839689174798,0.07512929401556692,0.06116751269035536,0.013066736477814478,0.006950522353630778
271,SE-Hurdle-T5,0.06574812666183225,0.09306260575296109,0.0676818950930626,0.021996615905245348,0.0351975792461815,0.06699736492757671,0.022456510249179225,0.08209709407001575,0.058291032148900135,0.04079754082840065,0.010325854687244805
271,Hurdle-AR(5)-S-P,0.09265973732978809,0.0727580372250423,0.04230118443316413,0.16074450084602368,0.22889597521695526,0.23311335314718595,0.02922148692382095,0.06806923518053812,0.052707275803722475,0.0494550653681714,0.005864008835047285
272,SE-Hurdle-S,0.06864877930867778,0.06091370558375635,0.043993231810490696,0.025380710659898477,0.04607612063615388,0.051488552496276804,0.023333565559721024,0.05748980836041561,0.05727580372250424,0.02226358779426313,0.006800177588435916
272,SE-Hurdle-T5,0.06518411086939005,0.06937394247038917,0.05752961082910321,0.030456852791878174,0.027987437178279034,0.05231485155119585,0.015697455402377557,0.052640434692159906,0.05076142131979694,0.029942977895559664,0.009726384205622912
272,Hurdle-AR(5)-S-P,0.09821932156957537,0.07952622673434856,0.04230118443316413,0.17428087986463622,0.1981515526250098,0.23187379930970145,0.031389095266693895,0.06312579573132758,0.0578680203045685,0.04942497647302341,0.007139960521309732
273,SE-Hurdle-S,0.06631214245427441,0.03553299492385787,0.050761421319796954,0.0338409475465313,0.03551835865462419,0.047905772035844965,0.023493288222029278,0.04592188578929502,0.05829103214890019,0.00786198014835593,0.0057986906766749405
273,SE-Hurdle-T5,0.06953508983965838,0.09475465313028765,0.05922165820642978,0.04230118443316413,0.11305026076010992,0.0965372893355218,0.021252581914747545,0.06663457717622005,0.05558375634517776,0.04925414142727441,0.006452400351319991
273,Hurdle-AR(5)-S-P,0.12086052695189752,0.10490693739424704,0.077834179357022,0.2182741116751269,0.16512261863423625,0.21275137398693753,0.03809466375439045,0.07492713363308275,0.060575296108291043,0.028884023964506733,0.001379906700435772
274,SE-Hurdle-S,0.0717911530094271,0.08121827411167512,0.07106598984771574,0.043993231810490696,0.0540030879744956,0.06009563287725186,0.019600384021867232,0.058141718969055366,0.05600676818950934,0.03758669810720866,0.008209023428081857
274,SE-Hurdle-T5,0.06655386350817823,0.09306260575296109,0.06598984771573604,0.038917089678511,0.08361163192819884,0.06554752016021725,0.016950459897255955,0.06250323959896592,0.05659898477157366,0.018970372052396933,0.0020420339650188274
274,Hurdle-AR(5)-S-P,0.0916928531141729,0.049069373942470386,0.05922165820642978,0.17258883248730963,0.132801647041433,0.19269692097338184,0.026508022458964536,0.05185860899038745,0.06167512690355331,0.028452226146210624,0.005236063567731611
275,SE-Hurdle-S,0.067601321408428,0.06598984771573604,0.047377326565143825,0.043993231810490696,0.012610644179368025,0.05307271722534328,0.02292967429739183,0.06702003011960764,0.06057529610829099,0.017735222145034757,0.004784623952731687
275,SE-Hurdle-T5,0.07203287406333092,0.05583756345177665,0.04230118443316413,0.050761421319796954,0.0630822685145242,0.0665429141059567,0.01807968167816794,0.06171303487062922,0.05879864636209814,0.03664967401726804,0.007648897005486592
275,Hurdle-AR(5)-S-P,0.09411006365321087,0.07106598984771574,0.04060913705583756,0.1844331641285956,0.20363372025831236,0.21729457090254717,0.02493436316034823,0.055301987969168534,0.053299492385786795,0.05875896104841416,0.00475998059515538
276,SE-Hurdle-S,0.07050197405527354,0.06937394247038917,0.049069373942470386,0.030456852791878174,0.060563787893825966,0.05489432393608851,0.01914625728455109,0.0821760505232147,0.05042301184433162,0.00899149145966005,0.0003776647395020427
276,SE-Hurdle-T5,0.06752074772379342,0.07106598984771574,0.03722504230118443,0.04568527918781726,0.10106487497807583,0.08045809389177942,0.01877707500026263,0.047381651388004306,0.05541455160744502,0.031069276342719387,0.008254372017769782
276,Hurdle-AR(5)-S-P,0.09725243735396019,0.05922165820642978,0.03553299492385787,0.155668358714044,0.13416162801798434,0.17681192662594408,0.02643338326486815,0.04386648970457753,0.057783417935702186,0.033356514533752546,0.0004978111414127434
277,SE-Hurdle-S,0.07090484247844654,0.09306260575296109,0.05414551607445008,0.0676818950930626,0.012378749168534153,0.04381578275071909,0.017917817795283203,0.06083832990244609,0.05456852791878175,0.03935926183346372,0.009887027856803968
277,SE-Hurdle-T5,0.06445894770767865,0.06937394247038917,0.049069373942470386,0.025380710659898477,0.016234889075027903,0.10024527850332932,0.018904210041160913,0.03990548655044492,0.055160744500846015,0.03236317972394187,0.009869980374886553
