model,stage,equation,n,intercept,x_prev,prev_active,history,restart,sigma,laplace_scale,bootstrap,rho,max_lag
SE-Hurdle-T5,5-7,positive,1496,0.22126179212455843,0.4431190827630362,,0.38157647540469436,0.704351117532608,0.5739326906530042,0.4631129473778276,807,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9489634638049935,1.0592702720047285,-0.7415501105465473,1.4489096682603129,,,,807,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6038,0.07605475023524455,0.4542454479139148,,0.44089879808423843,0.5495400361008755,0.5861720434499191,0.4624925719885625,807,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.34358972376514063,1.227020593934177,-0.9863643778771558,0.0,,,,808,0.6696666666666666,
SE-Hurdle-S,0,positive,432,0.9355095667231496,0.46739716257370495,,0.0,0.6395660324723803,0.565604218714271,0.4743538708346854,808,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.5635464683318838,0.9854377044719169,-0.2997547597586024,0.8416878051867551,,,,808,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1894,0.7462215115406772,0.42828546744888984,,0.21248269053645635,0.6672934450210324,0.5994510128705595,0.4898741046792225,808,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.6235108726766181,1.143522688021613,-1.1660298308838217,1.2840312069682789,,,,808,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1513,0.36549392646077505,0.36599343763302783,,0.4071981856713751,0.622709834412341,0.5923032576275814,0.482059772359844,808,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1951401762470548,1.091131243164993,-0.8287405283448268,1.5590530246372134,,,,808,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5851,0.06394266430026696,0.4164043955648397,,0.4757120287938388,0.5044675906164684,0.5894881497091503,0.4684078961421117,808,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.34358972376514063,1.227020593934177,-0.9863643778771558,0.0,,,,808,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,432,0.9355095667231496,0.46739716257370495,,0.0,0.6395660324723803,0.565604218714271,0.4743538708346854,808,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.5632106016424527,0.9852937376287655,-0.29983041331228993,0.8400363650744239,,,,808,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1894,0.7459043684103923,0.42842216132543237,,0.21210954945584748,0.667780335496264,0.599481993328045,0.48991565880725085,808,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6014904341009473,1.1408154811518736,-1.150831928561109,1.2445993053647844,,,,808,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1513,0.3662943531360885,0.36983953634881356,,0.3969234244157239,0.6282845366562495,0.5930222703184248,0.4821424483071963,808,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0666506525478852,1.1201029360150603,-0.8213091578700848,1.4396599044834744,,,,808,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5851,0.09724756715678295,0.42269157029347354,,0.45026650321620765,0.5050893291614384,0.5905628492240171,0.4694297225534954,808,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.17081790745028314,1.3962370727766278,-0.8678309656645194,0.0,,,,809,0.6696666666666666,
SE-Hurdle-S,0,positive,434,0.9235600253584076,0.5203596345548727,,0.0,0.6901999006618689,0.5571435286831175,0.46980950958352974,809,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.6093434820516324,0.6388314037351718,0.142706464856517,1.0148365796203662,,,,809,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1903,0.8022198641096623,0.36480542104227137,,0.2715576543750651,0.54381522214566,0.5959052055906224,0.49031572018569447,809,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.683648874826206,0.7558531054028303,-0.4802351522162771,1.339530343847417,,,,809,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1522,0.3419324953770393,0.3577460932878478,,0.41105684098447964,0.614377127435437,0.5805105240472206,0.47272622034079154,809,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1573299986599939,1.1173311458361948,-0.7849093971248059,1.5091340663053379,,,,809,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5967,0.03997174881297372,0.45724680634344445,,0.4560184441979039,0.5745086869269634,0.5795666291785372,0.4576031969766122,809,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.17081790745028314,1.3962370727766278,-0.8678309656645194,0.0,,,,809,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,434,0.9235600253584076,0.5203596345548727,,0.0,0.6901999006618689,0.5571435286831175,0.46980950958352974,809,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.6095752992672221,0.6393508467647959,0.14209304328453584,1.0129420010753274,,,,809,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1903,0.8017905819844231,0.36485827529931014,,0.27126456057036374,0.5440939846323561,0.5958820998587504,0.49025481775576424,809,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6643023477506258,0.7674774923309686,-0.4819332792068741,1.295589799730937,,,,809,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1522,0.3439537675149509,0.36274277859104753,,0.3991522173348508,0.6190013772983881,0.5814024180004191,0.47360899684282,809,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.040578994608666,1.1491261297617272,-0.7877220921271848,1.3995386602677815,,,,809,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5967,0.06875391368357608,0.4647144903285356,,0.43119610492876526,0.5801123373692383,0.5808647418075038,0.45927896771221666,809,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.06513932226330554,0.7841565712298083,0.19217685728695347,0.0,,,,810,0.6696666666666666,
SE-Hurdle-S,0,positive,426,0.8512407561627858,0.5427641697333723,,0.0,0.7926975270871625,0.5596168394118413,0.468336065517088,810,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.2784893394975594,1.0025311219307858,-0.5422708928049397,0.8080608803400017,,,,810,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1950,0.7094316145383008,0.4228302755969458,,0.24360185516124566,0.6874582172028592,0.6140551774107166,0.5052614411017543,810,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.5537616431025454,0.9493513262895517,-0.8249442291173906,1.214822057347151,,,,810,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1531,0.25609874983547876,0.4267770237776192,,0.37509137957493,0.8608046222593131,0.6100178175295997,0.4985326440132532,810,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-0.9618104842769786,1.1155967151059314,-0.8294834425086492,1.4610508939362858,,,,810,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6121,0.0739905030545982,0.4249217058966243,,0.47363062897227587,0.4988943770896929,0.5910921830154656,0.4687095338821019,810,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.06513932226330554,0.7841565712298083,0.19217685728695347,0.0,,,,810,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,426,0.8512407561627858,0.5427641697333723,,0.0,0.7926975270871625,0.5596168394118413,0.468336065517088,810,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.27804692200307013,1.0028922497156785,-0.5426568936532388,0.8060088097266154,,,,810,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1950,0.709159286588799,0.4226039217736155,,0.24363671774276088,0.6873828363982719,0.6139778525696056,0.5052121494414062,810,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.5318026765327746,0.9560596138434594,-0.821104920057176,1.1731761953521775,,,,810,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1531,0.2566381265633505,0.4277738816534368,,0.36853342555196134,0.8614710689629064,0.6097074158354218,0.4984289104532397,810,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.8420222359955576,1.1372035860888758,-0.8322689460633981,1.3618626930904223,,,,810,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6121,0.10721087806451168,0.43291677825600355,,0.4453850989287209,0.5027332925685402,0.5926796132030854,0.470501730763305,810,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.3364721890609541,1.268319762373916,-1.015094532085804,0.0,,,,811,0.6696666666666666,
SE-Hurdle-S,0,positive,433,0.8215992053641039,0.5481504182179284,,0.0,0.7470989010419161,0.5668462211100304,0.4825797061494457,811,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.20640046429371628,0.6903037206174815,-0.21454630121425122,0.8482987152196996,,,,811,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1935,0.7419439967305078,0.4235815604091315,,0.21799759901752777,0.6326188835847104,0.6078189020163983,0.49787646133353464,811,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.8329873062681241,1.0547085010323798,-1.047116326439963,1.4621118481654312,,,,811,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1524,0.44392220755106515,0.3294931053727409,,0.400882497233208,0.5005906155438486,0.6029525945870281,0.49098495918689405,811,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.09537688441054,1.093963866474916,-0.7299467189105014,1.470596271936696,,,,811,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5969,0.010219361635703583,0.4832764256947699,,0.4414611291442719,0.583195657647221,0.5884147494722749,0.4645343497103328,811,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.3364721890609541,1.268319762373916,-1.015094532085804,0.0,,,,811,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,433,0.8215992053641039,0.5481504182179284,,0.0,0.7470989010419161,0.5668462211100304,0.4825797061494457,811,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.20732376189407287,0.689798541831228,-0.21404745365382719,0.8480989137355084,,,,811,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1935,0.7418297664620895,0.42372753235526656,,0.21748328195699382,0.6328100742850955,0.6078603439741427,0.4979537823308605,811,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.8185012165272727,1.0607434003481562,-1.055945292988409,1.4314780803892053,,,,811,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1524,0.44386506069231846,0.333790912896666,,0.39030823966933864,0.5065404144554615,0.6035623529907552,0.4914956581287888,811,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9641967551087842,1.113668610465544,-0.7249565612363226,1.3623778806218851,,,,811,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5969,0.044370009194586446,0.4878223499143639,,0.4163736966195337,0.58708372247096,0.58940687957957,0.46540275570369344,811,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.2728669386047504,1.5338654527678472,-1.3885925219132846,0.0,,,,812,0.6696666666666666,
SE-Hurdle-S,0,positive,427,1.002980456482142,0.43067422356805624,,0.0,0.6486848921306703,0.5694215715979011,0.4867169626512157,812,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.23645206397630114,0.9160182487651832,-0.37694779514548094,0.7009330042039686,,,,812,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1923,0.8493843173632866,0.3802583045495837,,0.1999968433440913,0.5338132445328221,0.615963126963352,0.503818434570785,812,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.8339147942756604,1.3282377199346176,-1.2771553176971173,1.259489617020144,,,,812,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1495,0.3205226628864658,0.3899837439042923,,0.3975818267304272,0.6122401793237671,0.612711979263499,0.5004352555458191,812,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-0.987381721865523,1.2306111560130695,-0.9141308913044449,1.3692194833452287,,,,812,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5951,0.0702186971950467,0.4462138706379448,,0.44757346939108,0.5536955764234114,0.589797842895504,0.4670696644231654,812,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.2728669386047504,1.5338654527678472,-1.3885925219132846,0.0,,,,812,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,427,1.002980456482142,0.43067422356805624,,0.0,0.6486848921306703,0.5694215715979011,0.4867169626512157,812,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.23630025771135388,0.9157426350007768,-0.37650141865898784,0.6995310470940564,,,,812,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1923,0.8493719468488325,0.3798347450555935,,0.20016857688809908,0.5334591833110199,0.6158965284771631,0.503753681998682,812,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.8138309139548081,1.327945651189021,-1.2655730968351788,1.2232498784236536,,,,812,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1495,0.3259375797430718,0.38982449028372096,,0.38923538216089787,0.6109317913294077,0.6125923420509327,0.5001199257450037,812,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.8592907221298351,1.2572609308937426,-0.9151470130526195,1.255943372586419,,,,812,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5951,0.10477007509141212,0.45250357917679085,,0.4202564327809966,0.5568332649447131,0.591232900293173,0.46815548316275035,812,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,-0.016528954450594657,1.5101596704499722,-0.7755872650114762,0.0,,,,813,0.6696666666666666,
SE-Hurdle-S,0,positive,422,0.9529975111398078,0.491415715354723,,0.0,0.6314218560938843,0.5619946857438024,0.4706193359860586,813,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.29782646447983585,0.7713761797705523,-0.24498609179598535,0.7919160969682563,,,,813,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1896,0.6700398596199935,0.4383158123637294,,0.2349011503643627,0.7680393273913946,0.5964651879682803,0.484793472844109,813,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.6673625337179425,0.9978693891199218,-1.0300600467149437,1.2753412745202386,,,,813,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1490,0.4920213158951259,0.36123297328371534,,0.3586116691717032,0.5395546685808467,0.596332060388421,0.4912284700538596,813,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1868280348966385,0.881763823289878,-0.4345268240700403,1.5868941632577591,,,,813,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5968,0.0985911793874863,0.4253080904019682,,0.4592662292044719,0.5221371434099771,0.5958218469373865,0.4743316450678517,813,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,-0.016528954450594657,1.5101596704499722,-0.7755872650114762,0.0,,,,813,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,422,0.9529975111398078,0.491415715354723,,0.0,0.6314218560938843,0.5619946857438024,0.4706193359860586,813,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.2986157756106407,0.7717740448505611,-0.24611872880195765,0.7913208809151949,,,,813,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1896,0.6695469284275164,0.4384016382038844,,0.23463877037689598,0.768292634929172,0.5964554288251602,0.4848273272444929,813,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6626118985040779,0.9948543738972605,-1.0184010018506726,1.2520112489477846,,,,813,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1490,0.49439448822194776,0.3616871689002992,,0.35189234370176126,0.5378901996064962,0.5965834032315831,0.49227067633121674,813,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0525643703726852,0.9072216848927509,-0.422449910652787,1.4610096866651952,,,,813,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5968,0.13191248026493518,0.43238640350269203,,0.43198652955696865,0.5267649268279708,0.5972727353181237,0.47557025668572317,813,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.3495064136902788,1.4917964469712028,-1.2164393315168014,0.0,,,,814,0.6696666666666666,
SE-Hurdle-S,0,positive,439,0.7957736849484228,0.5590577074671197,,0.0,0.7529123500355435,0.5827300636523086,0.49308924643154606,814,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.3890416410422274,0.708630973719652,0.17838679548338623,0.6947030632786391,,,,814,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1906,0.8467854775022896,0.36371583150600023,,0.23017943700908014,0.5271247367474684,0.6157440788571547,0.5034057066412793,814,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.7813922092845296,1.2923851088783938,-1.5719552092851963,1.3850382319669976,,,,814,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1486,0.45153724955198493,0.39762466241797517,,0.32639670594284476,0.5831379103053327,0.5898052317394366,0.4802081500653205,814,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.0246066125566213,1.1654742962836264,-0.9660913731020017,1.505172697096347,,,,814,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6017,0.1166672692725731,0.4470800187661353,,0.4313783347348656,0.5124032580213204,0.5960393674965871,0.4746089463664448,814,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.3495064136902788,1.4917964469712028,-1.2164393315168014,0.0,,,,814,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,439,0.7957736849484228,0.5590577074671197,,0.0,0.7529123500355435,0.5827300636523086,0.49308924643154606,814,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.3882219157854149,0.7090544162592081,0.17741676246935567,0.6927026882143048,,,,814,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1906,0.8463852947982623,0.3636917987008934,,0.2300223254672927,0.5274467401401226,0.6157069025246968,0.5033423747356899,814,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.768510286858965,1.2901042783528436,-1.5585677510665628,1.3535703457268164,,,,814,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1486,0.45625172836318884,0.39947402488316597,,0.31719486380116985,0.5826239056164294,0.5903083492350802,0.48110741081337965,814,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9038028309041022,1.1924671730568817,-0.9606716569565682,1.3911331750992515,,,,814,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6017,0.15043771342480117,0.4555606442371578,,0.4019537233950933,0.5175628468599578,0.5978268032184084,0.47661196936895356,814,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.19358455939812758,1.2672820758454824,-0.9426580607723901,0.0,,,,815,0.6696666666666666,
SE-Hurdle-S,0,positive,421,0.8590307477237059,0.4944501908331744,,0.0,0.7061259778329061,0.5575651245458839,0.48773218592317247,815,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.39266917550203684,1.0024065650168332,-0.37735228912518387,0.8013940160973017,,,,815,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1925,0.9041473389559633,0.34057656556669696,,0.2338529963648945,0.4421777488139006,0.6163981171288418,0.5060908620604015,815,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.8142508555163428,1.0614631604024976,-1.0537057606738758,1.381850459010749,,,,815,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1501,0.34726509609670264,0.35897158296813003,,0.4071302569106121,0.6409894838431768,0.6078830267651806,0.49341191644131605,815,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.0780187624967579,1.2150317920646923,-0.6566738425166331,1.2960566677547718,,,,815,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5942,0.07044419163543747,0.4417225650243728,,0.45766439009031507,0.5080884630736786,0.578000418520742,0.4589894095387008,815,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.19358455939812758,1.2672820758454824,-0.9426580607723901,0.0,,,,815,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,421,0.8590307477237059,0.4944501908331744,,0.0,0.7061259778329061,0.5575651245458839,0.48773218592317247,815,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.39236489636403293,1.0025016215069613,-0.3778264247843157,0.7998348611764728,,,,815,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1925,0.9041516827562412,0.3406114112333979,,0.23336166481758694,0.44230353027317965,0.6164276011464707,0.5061771141583553,815,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.7896911980685595,1.0727459446776013,-1.0522385647174628,1.3298347295968322,,,,815,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1501,0.3480248583372989,0.3625884396693836,,0.396966038797566,0.6450791480726178,0.6082470020608169,0.4939311257875475,815,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9684307535205585,1.2415213385207655,-0.6551519615828363,1.194505112011708,,,,815,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5942,0.10395942533061253,0.4494593058765512,,0.42944702353227937,0.5138717728743605,0.5796231872951106,0.4607484462096935,815,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.326684208568343,0.9452841155090401,-0.4336765396873232,0.0,,,,816,0.6696666666666666,
SE-Hurdle-S,0,positive,438,0.948250829441658,0.4877405887238348,,0.0,0.616540404970057,0.5780209948329718,0.47857717908198916,816,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.329934070483344,0.6718759214910316,-0.031366322961317895,0.8869425456913081,,,,816,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1951,0.7201208509507878,0.40384769519264546,,0.2630358914475457,0.609996195922003,0.6181325661583369,0.5051094409197033,816,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.5419405212433301,1.5149552154345591,-1.8742779497667872,1.3576585752166925,,,,816,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1548,0.3819585210289681,0.39190548793908353,,0.3720205348989793,0.6148616979845192,0.6045947311784402,0.4974941649798256,816,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1129904034076135,1.224993609702483,-0.8692002498737402,1.493060408850071,,,,816,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6076,-0.022372436778115623,0.4485574460140495,,0.4935721753310882,0.5673132789265936,0.5852608617167501,0.46253487094524004,816,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.326684208568343,0.9452841155090401,-0.4336765396873232,0.0,,,,816,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,438,0.948250829441658,0.4877405887238348,,0.0,0.616540404970057,0.5780209948329718,0.47857717908198916,816,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.3294137072840959,0.6726981868081211,-0.032184745898859404,0.8843747652286607,,,,816,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1951,0.7200339195736906,0.40403139334057575,,0.262415105183948,0.6102177997188704,0.6181673138099466,0.5051191465571464,816,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.5229665215659205,1.518179297161325,-1.8707875545216985,1.3191661533847785,,,,816,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1548,0.38213325568630185,0.3945960232099546,,0.3639114057513134,0.6193730268496243,0.605070178347234,0.4979048507617783,816,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9776896290296659,1.250618101228748,-0.871070565188394,1.3808658651914476,,,,816,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6076,0.01246736293784445,0.45187345512249344,,0.4699135659453619,0.5698266441928331,0.5858617076608154,0.46346544228245035,816,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.1262937313768746,1.91703538432173,-1.791170656272686,0.0,,,,817,0.6696666666666666,
SE-Hurdle-S,0,positive,427,0.8444664568818088,0.5376279505869499,,0.0,0.798498459918819,0.5921040058067497,0.5001072354280758,817,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.5464803038457735,0.8135689351244443,-0.08042231345867781,0.8422547494970541,,,,817,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1885,0.7975137477857999,0.3821235721430256,,0.2494684968864518,0.5292442044808245,0.6089147182816305,0.49464344011362354,817,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.5588706852382672,1.0291472719073878,-1.1225734722688134,1.2576205728860812,,,,817,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1502,0.5038248481375538,0.3323343455822808,,0.39786160354082206,0.4872903843714371,0.58400379796839,0.4768462991016819,817,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1854887330678778,0.8721403132371309,-0.42354461899010426,1.6008190351909708,,,,817,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6018,0.073010542519232,0.40914485768714576,,0.49071594473658187,0.48326812817236303,0.5779036155294791,0.45957848871344636,817,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.1262937313768746,1.91703538432173,-1.791170656272686,0.0,,,,817,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,427,0.8444664568818088,0.5376279505869499,,0.0,0.798498459918819,0.5921040058067497,0.5001072354280758,817,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.5460028309916887,0.8141013464272211,-0.08132947609235942,0.8402683428989227,,,,817,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1885,0.7972058359843016,0.3822815306657364,,0.24904047203282248,0.529624063796819,0.6089433984734631,0.4946633309555772,817,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.5446304151162118,1.036048596317304,-1.1267836722561735,1.22562107291077,,,,817,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1502,0.49878742796977993,0.3347322292964007,,0.3925106630614588,0.4938817302380383,0.5836911077483189,0.47606254825668926,817,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0512431540356946,0.9020392243237687,-0.42975653910125106,1.4787596737457587,,,,817,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6018,0.10127403089769305,0.41702471777080674,,0.46543418781610174,0.48863656926982546,0.579273771355909,0.4607107021941681,817,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.2829979848551605,1.3933904101814019,-1.04283727204836,0.0,,,,818,0.6696666666666666,
SE-Hurdle-S,0,positive,431,0.8738622899455311,0.4758209338688117,,0.0,0.7614009385284131,0.586781344368605,0.5059490165510746,818,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.30113777502497274,0.5682154376140836,0.24387224497185053,0.7316960250552635,,,,818,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1907,0.7922582403633163,0.3912450422872401,,0.2410955790323135,0.6197784944700216,0.6063658276301804,0.4931710673032099,818,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.6705519155698336,1.0070859403813355,-0.7960866046691779,1.1934320676870516,,,,818,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1507,0.3981770155577953,0.38082819959101305,,0.362352135406705,0.5352542751672704,0.6148751736000366,0.5016147782518622,818,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.205117171217971,0.9574645683959144,-0.39226445401510046,1.4879229175020534,,,,818,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5969,0.0496322544977742,0.4475261051957433,,0.46226648583866214,0.5556382344344191,0.5888387422688935,0.467288883087312,818,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.2829979848551605,1.3933904101814019,-1.04283727204836,0.0,,,,818,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,431,0.8738622899455311,0.4758209338688117,,0.0,0.7614009385284131,0.586781344368605,0.5059490165510746,818,0.6533333333333333,5.0
