ix,year_0,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_13,year_14,year_15,year_16,year_17,year_18,year_19,year_20
51,0.0,0.09291207414214148,0.3173676443176371,0.964613921509226,1.7777908372340705,2.334043811210104,9.025274389447032,2.460786930084222,5.058167132606481,6.621859748968173,3.2489970414763256,5.312208517531038,5.618759253969152,9.859338760103432,3.98204551818289,4.57441888979603,1.8986161994040667,1.8697190354771598,3.2250043860964475,13.90883677928547,3.7777134504021714
52,19.983903678786053,3.3205885836954914,1.6199321503291146,0.8474027910091927,6.88844947230935,11.555217708787925,18.79132085084762,6.500133166735894,13.902324581646988,7.145235074591681,1.1346496461629116,2.583474609988005,1.079924985178818,1.0897812844997812,4.919140289245463,1.2951607881674176,2.2004889758451616,4.189731467718836,8.2879556399804,4.122976253669968,1.8543435864824214
53,0.8871683694276593,3.161470092076339,3.75019498881246,0.0,5.609711321385015,5.341639809331885,2.9247301341712104,6.335615898285699,5.430929184121594,6.950188565108125,8.655488213678012,8.137281574166867,3.2309155386517867,0.0,0.21162881291732433,0.8414051059243082,1.96591569276485,2.891306650237829,1.7163924962386685,1.4852146240163488,2.5287311905938417
54,0.5545044537276008,3.092017548906141,8.647990221047921,4.17817087734539,4.798038995975163,6.126508090399527,1.7856322280596648,1.6725167693965435,2.5411030478593046,0.0,0.03779418203264584,0.0,0.3500088953705637,0.0,0.2866380373549229,2.949285068428455,3.30932842778207,2.9528969326236663,0.0,3.790101565901329,0.0
55,0.08924787750158766,1.6901635693523496,4.148706861876404,4.499533902575974,1.785682156658812,2.258555474950589,7.532629809355645,5.735524205378635,3.741590158651746,11.620400582695803,3.1697795265007995,3.184755591828461,1.6055516162326249,3.002772769534911,3.0746145330026744,3.351493398390792,1.6242967661303118,3.342898727917858,3.1907828232980866,9.059281526804305,10.025906271291733
56,0.18964273353120892,2.978977954104652,2.79798513306575,7.288018121920723,8.673857422540873,8.397611787525012,3.7325402009864215,4.007884353262418,9.577443597993643,4.105186408874519,1.8089772836887363,2.4774365798882925,1.9028559659092437,4.649005639485162,4.314570723903531,14.5124389936012,6.438194110756636,5.4756479670162195,5.018578807672578,5.7354925897351405,1.8508430125683653
57,0.5717122395014872,2.231293584740027,2.88221601499463,1.7254592017816353,3.238310186204209,3.8376492991367437,13.412835480102807,3.0534250235116556,21.254999676750295,3.827447448169266,2.9709034607117584,1.858869538698222,7.517892953227788,0.0,0.0,0.0,0.0,0.599945241121299,1.2668833230755725,1.1755309771048628,4.7431216783792305
58,2.3251116038452326,8.01127222717774,10.258828839024952,9.054580406939976,5.764397198593859,9.858339923726946,3.1729666258596367,1.447618255756244,1.0491744794714815,2.3318627948014776,3.41831537577429,2.1467019861574936,3.354059929791297,3.1645436868575283,1.7128993336514207,0.0,2.220167223540707,1.7336360958645771,1.509989560327242,0.8006925099917291,1.6995222938029615
59,1.7459527300336715,0.0,0.00037520085152815036,0.028845522758715596,0.46160836208527506,2.861600865458118,1.9395429331584306,3.630917907838399,2.199491236029581,2.304691648521731,0.0,0.43392778385694025,1.66434817502346,1.6013878273350044,0.7999446812652378,1.1180108781838756,1.3950362827221232,1.8913286662221351,2.251286645341622,4.519406889188789,3.6834442652457877
60,4.768782240267691,3.7013175411232475,3.4438950413673517,5.3339477338001835,9.088051904649978,3.0316934844899848,2.7233230737201453,1.8433739947948131,0.5149280947234356,0.37553217581690773,0.0,2.4421879564323477,4.467667171518135,0.0,0.0,2.0689037167243978,9.277397208882407,6.5768479189068305,23.133060402304494,39.81885849552971,23.08585310888533
